大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
1996,甲,辰,大父,子女,貪狼, ,忌, , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
1996,乙,巳,大福,夫妻,巨門, ,權, , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
1996,丙,午,大田,兄弟,廉貞, , ,忌,天相, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
1996,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1996,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
1996,己,酉,大遷,福德,天同, , ,祿, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,1,科, , , , , , ,青龍
1996,庚,戌,大疾,田宅,武曲,忌, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , ,科, , , , , , , , , , , , ,力士
1996,辛,亥,大財,官祿,太陽, , , , , , , ,1, , , , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
1997,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1997,癸,丑,大夫,遷移,天機, , ,科, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1997,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,大耗
1997,癸,卯,大命,財帛,太陰, ,科,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1997,甲,辰,大父,子女,貪狼, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
1997,乙,巳,大福,夫妻,巨門, ,權,忌, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
1997,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
1997,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1997,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
1997,己,酉,大遷,福德,天同, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
1997,庚,戌,大疾,田宅,武曲,忌, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
1997,辛,亥,大財,官祿,太陽, , , , , , , ,1, , , , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
1998,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
1998,癸,丑,大夫,遷移,天機, , ,忌, , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
1998,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
1998,癸,卯,大命,財帛,太陰, ,科,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1998,甲,辰,大父,子女,貪狼, ,忌,祿, , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
1998,乙,巳,大福,夫妻,巨門, ,權, , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , ,科,蜚廉
1998,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
1998,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,將軍
1998,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
1998,己,酉,大遷,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
1998,庚,戌,大疾,田宅,武曲,忌, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
1998,辛,亥,大財,官祿,太陽, , , , , , , ,1, , , , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
1999,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,官符
1999,癸,丑,大夫,遷移,天機, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
1999,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
1999,癸,卯,大命,財帛,太陰, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
1999,甲,辰,大父,子女,貪狼, ,忌,權, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , ,喜神
1999,乙,巳,大福,夫妻,巨門, ,權, , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
1999,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
1999,丁,未,大官,命宮,天梁,祿, ,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
1999,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
1999,己,酉,大遷,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
1999,庚,戌,大疾,田宅,武曲,忌, ,祿, , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
1999,辛,亥,大財,官祿,太陽, , , , , , , ,1, , , , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2000,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2000,癸,丑,大夫,遷移,天機, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2000,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2000,癸,卯,大命,財帛,太陰, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2000,甲,辰,大父,子女,貪狼, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2000,乙,巳,大福,夫妻,巨門, ,權, , , , , , , , , , , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , ,蜚廉
2000,丙,午,大田,兄弟,廉貞, , , ,天相, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2000,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2000,戊,申,大僕,父母,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2000,己,酉,大遷,福德,天同, , ,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
2000,庚,戌,大疾,田宅,武曲,忌, ,權, , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2000,辛,亥,大財,官祿,太陽, , ,祿, , , , ,1, , , , , , ,1, , , ,1,1,1,1, , , , , , , , , , , , , , , , , , ,博士
2001,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2001,癸,丑,大夫,遷移,天機, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2001,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2001,癸,卯,大命,財帛,太陰, ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2001,甲,辰,大父,子女,貪狼, ,忌, , , , , , , , , , , , , , , , , , , , , ,1, , , , ,1, , ,科, , , , , , , , ,喜神
2001,乙,巳,大福,夫妻,巨門, ,權,祿, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2001,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2001,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2001,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2001,己,酉,大遷,福德,天同, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
2001,庚,戌,大疾,田宅,武曲,忌, , , , , , , , , , , ,1,1, , , ,1, , , , , , ,1, , ,忌, , , , , , , , , , , , ,力士
2001,辛,亥,大財,官祿,太陽, , ,權, , , , ,1, , , , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2002,壬,子,大子,僕役,破軍, ,祿, , , , , , ,1, ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2002,癸,丑,大夫,遷移,天機, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2002,壬,寅,大兄,疾厄,紫微,權, ,權,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2002,癸,卯,大命,財帛,太陰, ,科, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
2002,甲,辰,大父,子女,貪狼, ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2002,乙,巳,大福,夫妻,巨門, ,權, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2002,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2002,丁,未,大官,命宮,天梁,祿, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2002,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2002,己,酉,大遷,福德,天同, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , ,1,科, ,科, , , , ,青龍
2002,庚,戌,大疾,田宅,武曲,忌, ,忌, , , , , , , , , , ,1, ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2002,辛,亥,大財,官祿,太陽, , , , , , , ,1, ,1, , , , ,1, , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2003,壬,子,大子,僕役,破軍, ,祿,祿, , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2003,癸,丑,大夫,遷移,天機, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2003,壬,寅,大兄,疾厄,紫微,權, , ,天府, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,大耗
2003,癸,卯,大命,財帛,太陰, ,科,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2003,甲,辰,大父,子女,貪狼, ,忌,忌, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2003,乙,巳,大福,夫妻,巨門, ,權,權, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2003,丙,午,大田,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2003,丁,未,大官,命宮,天梁,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2003,戊,申,大僕,父母,七殺, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,小耗
2003,己,酉,大遷,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科, , , , , , ,青龍
2003,庚,戌,大疾,田宅,武曲,忌, , , , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2003,辛,亥,大財,官祿,太陽, , , , , , , ,1, , , , , , ,1,1, , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
6限,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
6限,癸,丑,大兄,遷移,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
6限,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
6限,癸,卯,大父,財帛,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
6限,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
6限,乙,巳,大田,夫妻,巨門, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
6限,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
6限,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
6限,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
6限,己,酉,大疾,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
6限,庚,戌,大財,田宅,武曲,忌,忌, , , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
6限,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2004,壬,子,大夫,僕役,破軍, , ,權, , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2004,癸,丑,大兄,遷移,天機, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2004,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2004,癸,卯,大父,財帛,太陰, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2004,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2004,乙,巳,大田,夫妻,巨門, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2004,丙,午,大官,兄弟,廉貞, , ,祿,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2004,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,將軍
2004,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2004,己,酉,大疾,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2004,庚,戌,大財,田宅,武曲,忌,忌,科, , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2004,辛,亥,大子,官祿,太陽, , ,忌, , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2005,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,官符
2005,癸,丑,大兄,遷移,天機, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2005,壬,寅,大命,疾厄,紫微,權,權,科,天府, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2005,癸,卯,大父,財帛,太陰, , ,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2005,甲,辰,大福,子女,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2005,乙,巳,大田,夫妻,巨門, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2005,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,奏書
2005,丁,未,大僕,命宮,天梁,祿,祿,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2005,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2005,己,酉,大疾,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2005,庚,戌,大財,田宅,武曲,忌,忌, , , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2005,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2006,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2006,癸,丑,大兄,遷移,天機, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2006,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2006,癸,卯,大父,財帛,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2006,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2006,乙,巳,大田,夫妻,巨門, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2006,丙,午,大官,兄弟,廉貞, , ,忌,天相, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2006,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2006,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2006,己,酉,大疾,福德,天同, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2006,庚,戌,大財,田宅,武曲,忌,忌, , , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , ,科, , , , , , , , , , , , ,力士
2006,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , ,1, , , , , , , , , , , , , , , , ,博士
2007,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2007,癸,丑,大兄,遷移,天機, , ,科, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2007,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2007,癸,卯,大父,財帛,太陰, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2007,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , ,喜神
2007,乙,巳,大田,夫妻,巨門, , ,忌, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2007,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2007,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2007,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2007,己,酉,大疾,福德,天同, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2007,庚,戌,大財,田宅,武曲,忌,忌, , , , , , , , , , , ,1,1, , ,1, , , , , ,1,1, , , , , , , , , , , , , , , ,力士
2007,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2008,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2008,癸,丑,大兄,遷移,天機, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2008,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2008,癸,卯,大父,財帛,太陰, , ,權, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2008,甲,辰,大福,子女,貪狼, , ,祿, , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2008,乙,巳,大田,夫妻,巨門, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , ,1, , ,科,蜚廉
2008,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2008,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2008,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2008,己,酉,大疾,福德,天同, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,1,科,科, , , , , ,青龍
2008,庚,戌,大財,田宅,武曲,忌,忌, , , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2008,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2009,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2009,癸,丑,大兄,遷移,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2009,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , ,大耗
2009,癸,卯,大父,財帛,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2009,甲,辰,大福,子女,貪狼, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , ,喜神
2009,乙,巳,大田,夫妻,巨門, , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2009,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2009,丁,未,大僕,命宮,天梁,祿,祿,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2009,戊,申,大遷,父母,七殺, , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,小耗
2009,己,酉,大疾,福德,天同, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2009,庚,戌,大財,田宅,武曲,忌,忌,祿, , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2009,辛,亥,大子,官祿,太陽, , , , , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2010,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,官符
2010,癸,丑,大兄,遷移,天機, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,伏兵
2010,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2010,癸,卯,大父,財帛,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2010,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,喜神
2010,乙,巳,大田,夫妻,巨門, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2010,丙,午,大官,兄弟,廉貞, , , ,天相, , ,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,奏書
2010,丁,未,大僕,命宮,天梁,祿,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2010,戊,申,大遷,父母,七殺, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,小耗
2010,己,酉,大疾,福德,天同, , ,科, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,1,科,科, , , , , ,青龍
2010,庚,戌,大財,田宅,武曲,忌,忌,權, , , , , , , , , , ,1,1, , ,1, , , , , , ,1, , , , , , , , , , , , , , , ,力士
2010,辛,亥,大子,官祿,太陽, , ,祿, , , , ,1,1, , , , , , , , , ,1,1,1, , , , , , , , , , , , , , , , , , , ,博士
2011,壬,子,大夫,僕役,破軍, , , , , , , , , , ,1,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,官符
2011,癸,丑,大兄,遷移,天機, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,伏兵
2011,壬,寅,大命,疾厄,紫微,權,權, ,天府, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,大耗
2011,癸,卯,大父,財帛,太陰, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2011,甲,辰,大福,子女,貪狼, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , , , , , ,喜神
2011,乙,巳,大田,夫妻,巨門, , ,祿, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , ,蜚廉
2011,丙,午,大官,兄弟,廉貞, , , ,天相, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,奏書
