大限/流年,天干,地支,大限宮位,本命宮位,主星1,主星1本命四化,主星1大限四化,主星1流年四化,主星2,主星2本命四化,主星2大限四化,主星2流年四化,本命祿存,大限祿存,流年祿存,本命擎羊,大限擎羊,流年擎羊,本命陀羅,大限陀羅,流年陀羅,火星,鈴星,地空,地劫,本命紅鸞,流年紅鸞,本命天喜,流年天喜,文昌,文昌本命四化,文昌大限四化,文昌流年四化,文曲,文曲本命四化,文曲大限四化,文曲流年四化,左輔,左輔本命四化,左輔大限四化,左輔流年四化,右弼,右弼本命四化,右弼大限四化,右弼流年四化,boshi
2058,乙,酉,大僕,命宮,武曲, ,權, ,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2058,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2058,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2059,戊,子,大財,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,大耗
2059,己,丑,大子,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2059,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2059,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2059,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2059,辛,巳,大父,財帛,廉貞, , , ,貪狼, , ,權, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2059,壬,午,大福,子女,巨門, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, , ,忌, , , , , , , , ,小耗
2059,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2059,甲,申,大官,兄弟,天同, ,科, ,天梁,權, ,科, ,1, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2059,乙,酉,大僕,命宮,武曲, ,權,祿,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2059,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2059,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2060,戊,子,大財,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2060,己,丑,大子,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2060,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2060,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2060,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2060,辛,巳,大父,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
2060,壬,午,大福,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2060,癸,未,大田,夫妻,天相, ,忌,忌, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2060,甲,申,大官,兄弟,天同, ,科,科,天梁,權, , , ,1,1, , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2060,乙,酉,大僕,命宮,武曲, ,權,權,七殺, , , , , , , ,1,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2060,丙,戌,大遷,父母,太陽, ,祿,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2060,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,病符
2061,戊,子,大財,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2061,己,丑,大子,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2061,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2061,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2061,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,力士
2061,辛,巳,大父,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2061,壬,午,大福,子女,巨門, , ,祿, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,科, , , , , , , , ,小耗
2061,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2061,甲,申,大官,兄弟,天同, ,科, ,天梁,權, , , ,1, , , , , , ,1, , , , , , ,1, ,1, , ,忌, , , , , , , , , , , , ,奏書
2061,乙,酉,大僕,命宮,武曲, ,權, ,七殺, , , , , ,1, ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2061,丙,戌,大遷,父母,太陽, ,祿,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2061,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2062,戊,子,大財,田宅,天機,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2062,己,丑,大子,官祿,紫微,科, ,權,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , ,科, , , , ,伏兵
2062,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2062,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,博士
2062,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2062,辛,巳,大父,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2062,壬,午,大福,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2062,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2062,甲,申,大官,兄弟,天同, ,科, ,天梁,權, ,祿, ,1, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2062,乙,酉,大僕,命宮,武曲, ,權,忌,七殺, , , , , , , ,1, , , , , , ,1, , ,1, , , , , , , , , , , , , , , , , , ,蜚廉
2062,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2062,丁,亥,大疾,福德, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2063,戊,子,大財,田宅,天機,祿, , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2063,己,丑,大子,官祿,紫微,科, , ,破軍, , ,祿, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2063,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , ,1, , , , , , , , , , , , , , , , ,官符
2063,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2063,庚,辰,大命,疾厄,太陰,忌, ,科, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2063,辛,巳,大父,財帛,廉貞, , , ,貪狼, , ,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2063,壬,午,大福,子女,巨門, , ,權, , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2063,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2063,甲,申,大官,兄弟,天同, ,科, ,天梁,權, , , ,1, , , , , , , , , , , , ,1,1, ,1, , , , , , , , , , , , , , , ,奏書
2063,乙,酉,大僕,命宮,武曲, ,權, ,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2063,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2063,丁,亥,大疾,福德, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,病符
2064,戊,子,大財,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2064,己,丑,大子,官祿,紫微,科, , ,破軍, , ,權, , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2064,戊,寅,大夫,僕役, , , , , , , , , , ,1, , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2064,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2064,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2064,辛,巳,大父,財帛,廉貞, , ,祿,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2064,壬,午,大福,子女,巨門, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2064,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , ,將軍
2064,甲,申,大官,兄弟,天同, ,科, ,天梁,權, , , ,1, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2064,乙,酉,大僕,命宮,武曲, ,權,科,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2064,丙,戌,大遷,父母,太陽, ,祿,忌, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2064,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2065,戊,子,大財,田宅,天機,祿, ,祿, , , , , , , , , , , , , , ,1, , , , , ,1, , , , , , , , , , , , , , , , ,大耗
2065,己,丑,大子,官祿,紫微,科, ,科,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2065,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, ,1, , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2065,己,卯,大兄,遷移,天府, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2065,庚,辰,大命,疾厄,太陰,忌, ,忌, , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2065,辛,巳,大父,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2065,壬,午,大福,子女,巨門, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , ,小耗
2065,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2065,甲,申,大官,兄弟,天同, ,科, ,天梁,權, ,權, ,1, , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,奏書
2065,乙,酉,大僕,命宮,武曲, ,權, ,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2065,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2065,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2066,戊,子,大財,田宅,天機,祿, ,權, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2066,己,丑,大子,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2066,戊,寅,大夫,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2066,己,卯,大兄,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2066,庚,辰,大命,疾厄,太陰,忌, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2066,辛,巳,大父,財帛,廉貞, , ,忌,貪狼, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2066,壬,午,大福,子女,巨門, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,小耗
2066,癸,未,大田,夫妻,天相, ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2066,甲,申,大官,兄弟,天同, ,科,祿,天梁,權, , , ,1, , , , , , , , , , , , , ,1, ,1, , ,科, , , , , , , , , , , , ,奏書
2066,乙,酉,大僕,命宮,武曲, ,權, ,七殺, , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2066,丙,戌,大遷,父母,太陽, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2066,丁,亥,大疾,福德, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,病符
9限,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
9限,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
9限,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
9限,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
9限,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
9限,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
9限,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
9限,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
9限,甲,申,大田,兄弟,天同, , , ,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
9限,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
9限,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
9限,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2067,戊,子,大疾,田宅,天機,祿, ,科, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2067,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2067,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2067,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2067,庚,辰,大兄,疾厄,太陰,忌, ,祿, , , , , , , ,1, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,力士
2067,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2067,壬,午,大父,子女,巨門, ,祿,忌, , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2067,癸,未,大福,夫妻,天相, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2067,甲,申,大田,兄弟,天同, , ,權,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2067,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2067,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,喜神
2067,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2068,戊,子,大疾,田宅,天機,祿, ,忌, , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2068,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , ,科,伏兵
2068,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2068,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,博士
2068,庚,辰,大兄,疾厄,太陰,忌, ,權, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,力士
2068,辛,巳,大命,財帛,廉貞, , , ,貪狼, , ,祿, , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2068,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , ,1, , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2068,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2068,甲,申,大田,兄弟,天同, , , ,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2068,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , ,蜚廉
2068,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2068,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2069,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2069,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2069,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1,1, , , , , , , , , , , , , , , , , , ,官符
2069,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2069,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2069,辛,巳,大命,財帛,廉貞, , , ,貪狼, , ,權, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2069,壬,午,大父,子女,巨門, ,祿, , , , , , , ,1, , , , , , , , , , , , , , , , , , ,1, ,科,忌, , , , , , , , ,小耗
2069,癸,未,大福,夫妻,天相, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2069,甲,申,大田,兄弟,天同, , , ,天梁,權, ,科, , , , , , , ,1, , , , , , , ,1,1,1, ,忌, , , , , , , , , , , , , ,奏書
2069,乙,酉,大官,命宮,武曲, , ,祿,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2069,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2069,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2070,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2070,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , , , , ,伏兵
2070,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2070,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2070,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2070,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2070,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2070,癸,未,大福,夫妻,天相, , ,忌, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2070,甲,申,大田,兄弟,天同, , ,科,天梁,權, , , , ,1, , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2070,乙,酉,大官,命宮,武曲, , ,權,七殺, , , , ,1, , , ,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2070,丙,戌,大僕,父母,太陽, ,權,祿, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2070,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2071,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , ,大耗
2071,己,丑,大財,官祿,紫微,科, , ,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2071,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2071,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2071,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2071,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2071,壬,午,大父,子女,巨門, ,祿,祿, , , , , , , , , , , , , , , , , , , , ,1, , , , ,1, ,科,科, , , , , , , , ,小耗
2071,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2071,甲,申,大田,兄弟,天同, , , ,天梁,權, , , , , , , , , ,1,1, , , , , , ,1, ,1, ,忌,忌, , , , , , , , , , , , ,奏書
2071,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2071,丙,戌,大僕,父母,太陽, ,權,權, , , , , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2071,丁,亥,大遷,福德, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2072,戊,子,大疾,田宅,天機,祿, , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2072,己,丑,大財,官祿,紫微,科, ,權,破軍, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , ,1, , ,科, , , , ,伏兵
2072,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2072,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2072,庚,辰,大兄,疾厄,太陰,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,力士
2072,辛,巳,大命,財帛,廉貞, , , ,貪狼, , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , ,青龍
2072,壬,午,大父,子女,巨門, ,祿, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2072,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2072,甲,申,大田,兄弟,天同, , , ,天梁,權, ,祿, , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2072,乙,酉,大官,命宮,武曲, , ,忌,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2072,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,喜神
2072,丁,亥,大遷,福德, , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,病符
2073,戊,子,大疾,田宅,天機,祿, , , , , , , , ,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,大耗
2073,己,丑,大財,官祿,紫微,科, , ,破軍, , ,祿, , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,伏兵
2073,戊,寅,大子,僕役, , , , , , , , , , , , , , ,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , ,官符
2073,己,卯,大夫,遷移,天府, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,博士
2073,庚,辰,大兄,疾厄,太陰,忌, ,科, , , , , , , ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,力士
2073,辛,巳,大命,財帛,廉貞, , , ,貪狼, , ,忌, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , ,青龍
2073,壬,午,大父,子女,巨門, ,祿,權, , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,科, , , , , , , , , ,小耗
2073,癸,未,大福,夫妻,天相, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,將軍
2073,甲,申,大田,兄弟,天同, , , ,天梁,權, , , , , , , , , ,1, , , , , , , ,1, ,1, ,忌, , , , , , , , , , , , , ,奏書
2073,乙,酉,大官,命宮,武曲, , , ,七殺, , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,蜚廉
2073,丙,戌,大僕,父母,太陽, ,權, , , , , , , , , ,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , ,喜神
